
央视频道,#genre#
Bob Esponja Pantalones Cuadrados,https://jmp2.uk/plu-6254598f5083f800076d8563.m3u8$LR•IPV4
Clan Internacional Americas,https://rtvelivestream-rtveplayplus.rtve.es/rtvesec/int/clan_int_main_1080.m3u8$LR•IPV4
ducktv HD,https://dash3.antik.sk/live/duck_tv/index.m3u8$LR•IPV4
ducktv PLUS,https://dash3.antik.sk/live/test_duck_plus/playlist.m3u8$LR•IPV4
France 4 HD,https://sv1.data-stream.top/8c0a287e56a6e1843143904778be3775b4d3edd4fba4ffcc3f72638c7a71d4d4/hls/francetv4.m3u8$LR•IPV4
Gloob Web,https://vs20.live.opencaster.com/globiosat_73a904af/index.m3u8$LR•IPV4
iCarly TV,https://jmp2.uk/plu-5f8ecc7aa44d9c00081fca29.m3u8$LR•IPV4•2『线路1』
iCarly TV,https://jmp2.uk/plu-6450209d939a5900084dba1d.m3u8$LR•IPV4•2『线路2』
KiKA HD,https://dash4.antik.sk/live/test_kika_tizen/playlist.m3u8$LR•IPV4
Nick Jr. Club,https://jmp2.uk/plu-67f3eb1c443f0671bc03ece8.m3u8$LR•IPV4•3『线路1』
Nick Jr. Club,https://jmp2.uk/plu-6824ce95f09106f4b18f4114.m3u8$LR•IPV4•3『线路2』
Nick Jr. Club,https://jmp2.uk/plu-5ddd7cb2cbb9010009b4fe32.m3u8$LR•IPV4•3『线路3』
Nick Jr. Latin America,http://177.234.249.178:8888/NICK-JR/index.m3u8$LR•IPV4
Nickelodeon Asia,http://nmk.ioapk.com:5050/4gtv-live105/index.m3u8$LR•IPV4
Nickelodeon CIS,https://stream8.cinerama.uz/1500/playlist.m3u8$LR•IPV4
Nickelodeon Clásico,https://jmp2.uk/plu-6824cda00101510f9eeaa011.m3u8$LR•IPV4
Nickelodeon Clássico,https://jmp2.uk/plu-6824ce10c5d53e1351ceb8d1.m3u8$LR•IPV4
Nickelodeon Classics,https://jmp2.uk/plu-67f3eb800a1beb98767ca748.m3u8$LR•IPV4
Nickelodeon en español,https://jmp2.uk/plu-5d8d08395f39465da6fb3ec4.m3u8$LR•IPV4
Nickelodeon Junior,http://151.80.18.177:86/Nickelodeon_Junior/index.m3u8$LR•IPV4
Nickelodeon Latin America,http://15.204.246.24:8080/NickHD/index.m3u8$LR•IPV4
Nickelodeon Teen,https://jmp2.uk/plu-5f0d668b872e4400073acc68.m3u8$LR•IPV4•3『线路1』
Nickelodeon Teen,https://jmp2.uk/plu-60f5fabf0721880007cd50e3.m3u8$LR•IPV4•3『线路2』
Nickelodeon Teen,https://jmp2.uk/plu-5fab09a8749b1a00077d35d2.m3u8$LR•IPV4•3『线路3』
Nickelodeon Toons,https://jmp2.uk/plu-5ede448d3d50590007a4419e.m3u8$LR•IPV4•3『线路1』
Nickelodeon Toons,https://jmp2.uk/plu-645951c0e94c38000802d2cb.m3u8$LR•IPV4•3『线路2』
Nickelodeon Toons,https://jmp2.uk/plu-645952687cb4b100084ed52e.m3u8$LR•IPV4•3『线路3』
Nicktoons CIS,https://stream8.cinerama.uz/1502/playlist.m3u8$LR•IPV4
Pluto TV Kids Classics,https://jmp2.uk/plu-609e7e423e9173000706a681.m3u8$LR•IPV4•2『线路1』
Pluto TV Kids Classics,https://jmp2.uk/plu-654a58dbf9cc82000868f0fb.m3u8$LR•IPV4•2『线路2』
Pluto TV Kids Club,https://jmp2.uk/plu-611e6ddc7fcd580007d1eb5f.m3u8$LR•IPV4•2『线路1』
Pluto TV Kids Club,https://jmp2.uk/plu-66c8cae7fed35b0008580ec0.m3u8$LR•IPV4•2『线路2』
Pluto TV Kids Spain,https://jmp2.uk/plu-5f1aab1d29b39600073e243f.m3u8$LR•IPV4
Pop Up,https://amg01753-amg01753c9-samsung-gb-8005.playouts.now.amagi.tv/ts-eu-w1-n2/playlist/amg01753-narrativeuk-popup-samsunggb/playlist.m3u8$LR•IPV4
STS kids,http://31.148.48.15/STS_Kids_HD/index.m3u8$LR•IPV4
Super! iCarly,https://jmp2.uk/plu-609401db8cf51c00084b592e.m3u8$LR•IPV4
Super! Pop,https://jmp2.uk/plu-6093f7b5bb49b90007cecaad.m3u8$LR•IPV4
Super! SpongeBob,https://jmp2.uk/plu-6093f9281db477000759fce0.m3u8$LR•IPV4
Tiny Pop,https://amg01753-narrativeuk-amg01753c1-lg-gb-1830.playouts.now.amagi.tv/playlist/amg01753-narrativeuk-tinypop-lggb/playlist.m3u8$LR•IPV4•2『线路1』
Tiny Pop,http://92.114.85.72:8000/play/a08p$LR•IPV4•2『线路2』
Transformers TV,https://jmp2.uk/plu-60fb053712f22a0007ff14d2.m3u8$LR•IPV4
Мультиландия,http://31.148.48.15/Multilandiya/index.m3u8$LR•IPV4
海贼王,https://huyazhibo.de5.net/?id=29982634$LR•IPV4

音乐,#genre#
B4U Music APAC,https://s3.itcnbd.live/channel/6f6b7b6d25fbd0e6.m3u8$LR•IPV4
Baraza TV Deep House,https://rtmp.streams.ovh:1936/barazarelax/barazazararelax/barazarelax/playlist.m3u8$LR•IPV4
Baraza TV Relaxing,https://rtmp.streams.ovh:1936/barazarelax/barazarelax/playlist.m3u8$LR•IPV4
BRIDGE Deluxe,http://31.148.48.15/Bridge_TV_HD/index.m3u8$LR•IPV4•3『线路1』
BRIDGE Deluxe,http://stream.mcquack.net/92/index.m3u8$LR•IPV4•3『线路2』
BRIDGE Deluxe,http://194.143.150.123:8080/udp/239.195.5.213:1234$LR•IPV4•3『线路3』
CMT Equal Play,https://jmp2.uk/plu-5f68f53eb1e5800007390bf8.m3u8$LR•IPV4
EnerGeek Radio,https://backend.energeek.cl/webtv/egradioweb/index.m3u8?token=ZZDemoIPTVGH$LR•IPV4
GEM Mifa Plus,https://ca-rt.onetv.app/gemmifaplus/index-0.m3u8?token=onetv202$LR•IPV4
Impact TV Dance,https://online.tvimpact.live/hls/dancetv.m3u8$LR•IPV4
Impact TV Manele,https://online.tvimpact.live/hls/impact_tv.m3u8$LR•IPV4
KRAL Pop TV,https://dogus-live.daioncdn.net/kralpoptv/playlist.m3u8$LR•IPV4
MTV Biggest Pop,https://jmp2.uk/plu-6047fbdbbb776a0007e7f2ff.m3u8$LR•IPV4•4『线路1』
MTV Biggest Pop,https://jmp2.uk/plu-65410176770cf1000866bf31.m3u8$LR•IPV4•4『线路2』
MTV Biggest Pop,https://jmp2.uk/plu-6047fabfce6e8e00070bcc9f.m3u8$LR•IPV4•4『线路3』
MTV Biggest Pop,https://jmp2.uk/plu-5d14fd1a252d35decbc4080c.m3u8$LR•IPV4•4『线路4』
MTV Flow Latino,https://jmp2.uk/plu-62b218fc511d4b00070ddc0c.m3u8$LR•IPV4•2『线路1』
MTV Flow Latino,https://jmp2.uk/plu-5d3609cd6a6c78d7672f2a81.m3u8$LR•IPV4•2『线路2』
NEW KPOP,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=USAJ3000013FJ&channel_id=newid_338&tp=samsung_tvplus$LR•IPV4•2『线路1』
NEW KPOP,https://ads.its-newid.net/api/manifest.m3u8?ads.service_id=GB17000088V&channel_id=newid_086&tp=samsung_tvplus$LR•IPV4•2『线路2』
Óčko Expres,https://ocko-live.ssl.cdn.cra.cz/channels/ocko_expres/playlist.m3u8$LR•IPV4
Óčko Gold,https://ocko-live.ssl.cdn.cra.cz/channels/ocko_gold/playlist.m3u8$LR•IPV4
Pluto TV MTV Classic,https://jmp2.uk/plu-66a01dcb8561260008b0a41d.m3u8$LR•IPV4•3『线路1』
Pluto TV MTV Classic,https://jmp2.uk/plu-654100b4bdf3cf0008aa49c7.m3u8$LR•IPV4•3『线路2』
Pluto TV MTV Classic,https://jmp2.uk/plu-66a11a21a79dea0008aa90ca.m3u8$LR•IPV4•3『线路3』
POP World TV,https://janus.xpbroadcasting.com:8443/hls/popworld.m3u8$LR•IPV4
Qwest TV Jazz & Beyond,https://samsungau-qwestjazz-samsungtv-zw2jc.amagi.tv/playlist/samsungau-qwestjazz-samsungtv/playlist.m3u8$LR•IPV4
Radio Hit FM TV,https://peer2.tdiradio.com/static/streaming-playlists/hls/bab99862-ec1c-474f-9a02-4f8c8677d565/0.m3u8$LR•IPV4
Stingray Classica,https://lotus.stingray.com/manifest/classica-cla008-montreal/samsungtvplus/master.m3u8$LR•IPV4
Stingray Pop Adult,https://lotus.stingray.com/manifest/ose-104ads-montreal/samsungtvplus/master.m3u8$LR•IPV4
Stingray Today's KPOP,https://lotus.stingray.com/manifest/ose-317ads-montreal/samsungtvplus/master.m3u8$LR•IPV4
Stingray Today's Latin Pop,https://lotus.stingray.com/manifest/ose-190ads-montreal/samsungtvplus/master.m3u8$LR•IPV4
Totalmusic 80s,https://cdn.global.elektamedia.com/live/c7eds/Totalmusic_80s/SA_LIVE_hls_enc/master.m3u8$LR•IPV4
Totalmusic 2000s,https://cdn.global.elektamedia.com/live/c7eds/Totalmusic_00s/SA_LIVE_hls_enc/master.m3u8$LR•IPV4
Totalmusic Concerts,https://cdn.global.elektamedia.com/live/c7eds/Totalmusic_Concerts/SA_LIVE_hls_enc/master.m3u8$LR•IPV4
Totalmusic Dance,https://cdn.global.elektamedia.com/live/c7eds/Totalmusic_Dance/SA_LIVE_hls_enc/master.m3u8$LR•IPV4
Vevo Pop,https://amg00056-amg00056c7-rakuten-de-3245.playouts.now.amagi.tv/playlist.m3u8$LR•IPV4•4『线路1』
Vevo Pop,https://amg00056-amg00056c8-rakuten-it-3239.playouts.now.amagi.tv/playlist.m3u8$LR•IPV4•4『线路2』
Vevo Pop,https://amg00056-amg00056c10-rakuten-es-3242.playouts.now.amagi.tv/playlist.m3u8$LR•IPV4•4『线路3』
Vevo Pop,https://d128y56w6v2kax.cloudfront.net/playlist/amg00056-vevotv-vevopopau-samsungau/playlist.m3u8$LR•IPV4•4『线路4』
XITE 90's Throwback,https://d284aawtm5vi48.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-fjdfi2br1jtq7/XITE_90s_Throwback.m3u8$LR•IPV4
XITE Classic Country,https://pb-wgi5ljoabjgdm.akamaized.net/XITE_Countrys_Finest.m3u8$LR•IPV4
XITE Just Chill,https://dvnftgdlbnemm.cloudfront.net/XITE_Just_Chill.m3u8$LR•IPV4
XITE Nuevo Latino,https://d3bsgqzbpkrvbb.cloudfront.net/XITE_Nuevo_Latino.m3u8$LR•IPV4•2『线路1』
XITE Nuevo Latino,https://d3bsgqzbpkrvbb.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-w288eaw03izg1/XITE_Nuevo_Latino.m3u8$LR•IPV4•2『线路2』
XITE Reggae Vibes,https://dw2m7yrngfg8c.cloudfront.net/XITE_Reggae_Vibes.m3u8$LR•IPV4
XITE Rock x Metal,https://d198ro05q94rc4.cloudfront.net/XITE_Rock_On.m3u8$LR•IPV4
XITE Siempre Latino,https://d1xc25jm9e0l4b.cloudfront.net/XITE_Siempre_Latino.m3u8$LR•IPV4•2『线路1』
XITE Siempre Latino,https://d1xc25jm9e0l4b.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-xplkt8i7m24dc/XITE_Siempre_Latino.m3u8$LR•IPV4•2『线路2』
Yo! MTV,https://jmp2.uk/plu-654102ed770cf1000866c307.m3u8$LR•IPV4•2『线路1』
Yo! MTV,https://jmp2.uk/plu-5d14fc31252d35decbc4080b.m3u8$LR•IPV4•2『线路2』
Zoom Global,https://d14c63magvk61v.cloudfront.net/strm/channels/zoom/master.m3u8$LR•IPV4

新闻,#genre#
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8$LR•IPV4•2『线路1』
TVBS新闻,http://jnzq.ohoyee.com:9080/live/332332-tvbsxw.m3u8$LR•IPV4•2『线路2』
BBC News,https://vs-hls-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/t=3840/v=pv14/b=5070016/main.m3u8$LR•IPV4•8『线路1』
BBC News,https://pb-iiczlgfysam0q.akamaized.net/v1/amcnetworks_bbcnews_1/samsungheadend_us/latest/main/hls/playlist.m3u8$LR•IPV4•8『线路2』
BBC News,https://xemzi.short.gy/1000015$LR•IPV4•8『线路3』
BBC News,https://vs-cmaf-push-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_news_channel_hd/hevc_iptv_mse_v0.mpd$LR•IPV4•8『线路4』
BBC News,https://thinkkast.dpdns.org/thinkkast/bbcworld_news_sd/versiglia/index.m3u8$LR•IPV4•8『线路5』
BBC News,http://138.121.15.230:9002/BBC-NEWS/index.m3u8$LR•IPV4•8『线路6』
BBC News,http://23.237.104.106:8080/USA_BBC_NEWS/index.m3u8$LR•IPV4•8『线路7』
BBC News,https://vs-cmaf-pushb-ww.live.cf.md.bbci.co.uk/x=4/i=urn:bbc:pips:service:bbc_afghan_tv/pc_hd_abr_v2.mpd$LR•IPV4•8『线路8』
Access Media Productions Marina TV,https://dlttx48mxf9m3.cloudfront.net/vod_clients/amp/live/ch4/video.m3u8$LR•IPV4
BBC Parliament,https://vs-cmaf-pushb-uk-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_parliament/iptv_hd_abr_v1.mpd$LR•IPV4
Canal Parlamento del Congreso de Jalisco,https://60417ddeaf0d9.streamlock.net/srtc/smil:srtc.smil/playlist.m3u8$LR•IPV4
EBS Plus,https://streams.prd.commavservices.eu/live/ebsplus/index.m3u8$LR•IPV4
Legislative Assembly of British Columbia Committee A,https://cdn3.wowza.com/5/YldIU1hsTlljRWZF/hbs-prim-dougfir-httpo/DougFirP.smil/playlist.m3u8$LR•IPV4
Oireachtas TV Committee Room 1,https://d33zah5htxvoxb.cloudfront.net/el/live/cr1/hls.m3u8$LR•IPV4
Oireachtas TV Committee Room 2,https://d33zah5htxvoxb.cloudfront.net/el/live/cr2/hls.m3u8$LR•IPV4
Oireachtas TV Committee Room 3,https://d33zah5htxvoxb.cloudfront.net/el/live/cr3/hls.m3u8$LR•IPV4
Oireachtas TV Committee Room 4,https://d33zah5htxvoxb.cloudfront.net/el/live/cr4/hls.m3u8$LR•IPV4
Oireachtas TV Dáil Éireann,https://d33zah5htxvoxb.cloudfront.net/el/live/dail/hls.m3u8$LR•IPV4
Oireachtas TV Seanad Éireann,https://d33zah5htxvoxb.cloudfront.net/el/live/seanad/hls.m3u8$LR•IPV4
Sansad TV 1 HD,https://d2lk5u59tns74c.cloudfront.net/out/v1/fff8f20221d5456e8922e689d71dedc3/index.m3u8$LR•IPV4
Thai Parliament TV,https://tv-live.tpchannel.org/live/tv.m3u8$LR•IPV4
TV Câmara 2,https://stream3.camara.gov.br/tv2/manifest.m3u8$LR•IPV4
TV Câmara Salvador,https://596639ebdd89b.streamlock.net/8114/8114/playlist.m3u8$LR•IPV4
Aaj Tak HD,https://feeds.intoday.in/aajtak/api/aajtakhd/master.m3u8$LR•IPV4
ABC News Live,https://pb-0n3n2ej0w8pl9.akamaized.net/ABCNewsLive_Disney.m3u8$LR•IPV4•12『线路1』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023560/abcnewshudson1/master.m3u8$LR•IPV4•12『线路2』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023561/abcnewshudson2/master.m3u8$LR•IPV4•12『线路3』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023562/abcnewshudson3/master.m3u8$LR•IPV4•12『线路4』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023563/abcnewshudson4/master.m3u8$LR•IPV4•12『线路5』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023564/abcnewshudson5/master.m3u8$LR•IPV4•12『线路6』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023565/abcnewshudson6/master.m3u8$LR•IPV4•12『线路7』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023566/abcnewshudson7/master.m3u8$LR•IPV4•12『线路8』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023567/abcnewshudson8/master.m3u8$LR•IPV4•12『线路9』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023568/abcnewshudson9/master.m3u8$LR•IPV4•12『线路10』
ABC News Live,https://abcnews-streams.akamaized.net/hls/live/2023569/abcnewshudson10/master.m3u8$LR•IPV4•12『线路11』
ABC News Live,https://d4ybyqrhce41r.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-xumo-linear-nbcu-hlsv3/master.m3u8?ads.channelId=99991626$LR•IPV4•12『线路12』
Africa 24 English,https://edge20.vedge.infomaniak.com/livecast/ik:africa24english/manifest.m3u8$LR•IPV4
Africa 24 Sport,https://africa24.vedge.infomaniak.com/livecast/ik:africa24sport/manifest.m3u8$LR•IPV4
Africanews English,https://cdn-euronews.akamaized.net/live/eds/africanews-en/25049/index.m3u8$LR•IPV4
Africanews French,https://cdn-euronews.akamaized.net/live/eds/africanews-fr/25050/index.m3u8$LR•IPV4
Al Arabiya English,https://live.alarabiya.net/alarabiapublish/english/playlist_dvr.m3u8$LR•IPV4
Al Araby TV 2,https://live.kwikmotion.com/alaraby2live/alaraby2.smil/playlist.m3u8$LR•IPV4
Al Jazeera 2,https://live-hls-web-aja2-gcp.thehlive.com/AJA2/index.m3u8$LR•IPV4
Al Jazeera English,https://live-hls-apps-aje-fa.getaj.net/AJE/index.m3u8$LR•IPV4•2『线路1』
Al Jazeera English,http://stream.mcquack.net/131/index.m3u8$LR•IPV4•2『线路2』
Al Jazeera Mubasher,https://live-hls-apps-ajm-fa.getaj.net/AJM/index.m3u8$LR•IPV4•3『线路1』
Al Jazeera Mubasher,https://live-hls-apps-ajm24-fa.getaj.net/AJM24/index.m3u8$LR•IPV4•3『线路2』
Al Jazeera Mubasher,https://live-hls-apps-ajm2-fa.getaj.net/AJM2/index.m3u8$LR•IPV4•3『线路3』
Al Masirah Mubacher,https://live2.cdnbridge.tv/AlmasirahMubasher/Mubasher_All/playlist.m3u8$LR•IPV4
Alhurra Iraq,https://mbn-ingest-worldsafe.akamaized.net/hls/live/2038899/MBN_Iraq_Worldsafe_HLS/master.m3u8$LR•IPV4
America's Voice News,https://jmp2.uk/plu-5e1f7da4bc7d740009831259.m3u8$LR•IPV4
Arirang TV UN,https://amdlive-ch02-ctnd-com.akamaized.net/arirang_2ch/smil:arirang_2ch.smil/playlist.m3u8$LR•IPV4
BBC Arabic,https://vs-cmaf-pushb-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_arabic_tv/pc_hd_abr_v2.mpd$LR•IPV4
BBC Persian (720p) (HEVC),https://vs-cmaf-pushb-ww-live.akamaized.net/x=4/i=urn:bbc:pips:service:bbc_persian_tv/hevc_iptv_mse_v0.mpd$LR•IPV4
Belarus-24 HD,https://ngtrk.dc.beltelecom.by/ngtrk/smil:belarus24.smil/playlist.m3u8$LR•IPV4
Big TV 24x7 (576i),https://d2gvyg6lvauoko.cloudfront.net/230226/bigtvmalyalam/chunks.m3u8$LR•IPV4
Canal 24 Horas Catalunya,https://ztnr.rtve.es/ztnr/4952053.m3u8$LR•IPV4
CGTN Arabic,https://arabic-livews.cgtn.com/hls/LSveq57bErWLinBnxosqjisZ220802LSTefTAS9zc9mpU08y3np9TH220802cd/playlist.m3u8$LR•IPV4
CGTN Español,https://espanol-livews.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd/playlist.m3u8$LR•IPV4
CGTN French,http://145.239.5.177/214/index.m3u8$LR•IPV4
CGTN Русский,https://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd/playlist.m3u8$LR•IPV4
Chardikla Time TV North America,https://chardikalanorthamerica.gigabitcdn.net/in-chardikala/chardikala-north-usa/playlist.m3u8$LR•IPV4
Cnews Bharat,https://legitpro.co.in/cnews/cnews/index.fmp4.m3u8$LR•IPV4
CNEWS PRIME,https://raw.githubusercontent.com/Paradise-91/ParaTV/main/streams/canalplus/cnews-prime-dm.m3u8$LR•IPV4
CNN Prima News,http://88.212.15.19/live/test_cnn_pirma_news/playlist.m3u8$LR•IPV4
CTS News (華視新聞資訊),http://seb.sason.top/sc/hsxw_fhd.m3u8$LR•IPV4
DD News HD,https://d3qs3d2rkhfqrt.cloudfront.net/out/v1/0811cd8c37ca4c409d5385a6cd2fa18b/index.m3u8$LR•IPV4
DW Arabic,https://dwamdstream103.akamaized.net/hls/live/2015526/dwstream103/master.m3u8$LR•IPV4
DW English,https://amg01644-amg01644c1-amgplt0343.playout.now3.amagi.tv/ts-eu-w1-n2/playlist/amg01644-amg01644c1-amgplt0343/playlist.m3u8$LR•IPV4
DW Espanol,http://177.234.249.178:8888/DW/index.m3u8$LR•IPV4
DW Russian,https://dwamdstream110.akamaized.net/hls/live/2017971/dwstream110/master.m3u8$LR•IPV4
EBC News (東森新聞台),http://seb.sason.top/sc/dsxw_fhd.m3u8$LR•IPV4
Euronews English,https://jmp2.uk/plu-61de96114757070008d33cae.m3u8$LR•IPV4•2『线路1』
Euronews English,http://45.190.28.50/EURONEWS_HD/index.m3u8$LR•IPV4•2『线路2』
Euronews French,https://2f6c5bf4.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmxheHhUVi1ldV9FdXJvbmV3c0ZyYW5jYWlzX0hMUw/playlist.m3u8$LR•IPV4
Euronews Georgia,http://nue01-edge01.itdc.ge/euronewsgeorgia/mpegts$LR•IPV4
Euronews Greek,https://cdn-euronews.akamaized.net/live/eds/euronews-el/25068/index.m3u8$LR•IPV4
Euronews Hungarian,https://cdn-euronews.akamaized.net/live/eds/euronews-hu/25075/index.m3u8$LR•IPV4
Euronews Italian,https://acb6ca89.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmxheHhUVi1ldV9FdXJvbmV3c0l0YWxpYW5vX0hMUw/playlist.m3u8$LR•IPV4
Euronews Portuguese,https://jmp2.uk/plu-619e6614c9d9650007a2b171.m3u8$LR•IPV4
Euronews Russian,https://cdn-euronews.akamaized.net/live/eds/euronews-ru/25071/index.m3u8$LR•IPV4
Euronews Spanish,https://cdn1tlinkgo.tlink.cl/euronews/index.m3u8$LR•IPV4
France 24 Arabic,https://live.france24.com/hls/live/2037222-b/F24_AR_HI_HLS/master_5000.m3u8$LR•IPV4
France 24 English,https://live.france24.com/hls/live/2037218-b/F24_EN_HI_HLS/master_5000.m3u8$LR•IPV4•2『线路1』
France 24 English,http://nmk.ioapk.com:5050/4gtv-live146/index.m3u8$LR•IPV4•2『线路2』
France 24 Español,https://live.france24.com/hls/live/2037220-b/F24_ES_HI_HLS/master_5000.m3u8$LR•IPV4
France 24 French,https://live.france24.com/hls/live/2037179-b/F24_FR_HI_HLS/master_5000.m3u8$LR•IPV4
GB News HD,https://xemzi.short.gy/1000017$LR•IPV4
Good News Today,https://aajtaklive.vgcdn.net/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/3196cced-ce29-4219-9809-f07ccdaa02b9/vglive-sk-848805/master.m3u8$LR•IPV4
India TV Speed News,https://cc-lyf4c0hwzg5dd.akamaized.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-lyf4c0hwzg5dd/v1/vglive-sk-479089/main.m3u8$LR•IPV4
iNews HD,https://mncmedia.malingtv.workers.dev/inews.m3u8$LR•IPV4
iNEWS TV,https://live.i-news.tv/hls/stream.m3u8$LR•IPV4
KPVM Newsmax 2,https://2-fss-2.streamhoster.com/pl_120/206858-4404556-1/playlist.m3u8$LR•IPV4
KPVM Real America's Voice,https://2-fss-2.streamhoster.com/pl_118/206858-4404454-1/playlist.m3u8$LR•IPV4
MTV Uutiset,https://live.streaming.a2d.tv/asset/20025962.isml/.m3u8$LR•IPV4
NBC News NOW,https://livehub-voidnet.onrender.com/cluster/streamcore/us/NBC_REDIS.m3u8$LR•IPV4•2『线路1』
NBC News NOW,https://d1si3n1st4nkgb.cloudfront.net/10502/88896001/hls/master.m3u8?ads.xumo_channelId=88896001$LR•IPV4•2『线路2』
Newsmax 2,https://amg00217-newsmax-newsmax-zeasn-022k9.amagi.tv/playlist.m3u8$LR•IPV4
Newsmax Balkans,https://newsmaxadria.mts-si.tv/newsmaxadria/index.m3u8$LR•IPV4
Newsmax Spanish,https://n1ottesorkatv.akamaized.net/hls/live/2113795/Live_1/index.m3u8$LR•IPV4
Newsmax TV,https://nmx1ota.akamaized.net/hls/live/2107010/Live_1/index.m3u8$LR•IPV4
Polsat News 2,https://cdn-s-lb2.pluscdn.pl/lv/1533809/392/dash/3de17d4a/live.mpd$LR•IPV4
Polsat News Polityka,https://cdn-s-lb2.pluscdn.pl/lv/1511888/322/hls/bd3b0bfe/masterlist.m3u8$LR•IPV4
Press TV French,https://live4.presstv.ir/live/smil:presstvfr.smil/playlist.m3u8$LR•IPV4
PTV News,http://103.250.28.74:8000/play/a017/index.m3u8$LR•IPV4
Radio Ancón,https://www.streaming507.net:19360/anconvideo/anconvideo.m3u8$LR•IPV4
RNN DOS,https://2-fss-2.streamhoster.com/pl_138/206532-6829912-1/playlist.m3u8$LR•IPV4
Sky News Arabia,https://live-stream.skynewsarabia.com/c-horizontal-channel/horizontal-stream/index.m3u8$LR•IPV4•4『线路1』
Sky News Arabia,https://stream.skynewsarabia.com/ott/ott.m3u8$LR•IPV4•4『线路2』
Sky News Arabia,https://stream.skynewsarabia.com/vertical/vertical.m3u8$LR•IPV4•4『线路3』
Sky News Arabia,https://live-stream.skynewsarabia.com/c-vertical-channel/vertical-stream/index.m3u8$LR•IPV4•4『线路4』
Sky News Extra 1,https://skynewsau-live.akamaized.net/hls/live/2002689/skynewsau-extra1/master.m3u8$LR•IPV4
Sky News Extra 2,https://skynewsau-live.akamaized.net/hls/live/2002690/skynewsau-extra2/master.m3u8$LR•IPV4
Sky News Extra 3,https://skynewsau-live.akamaized.net/hls/live/2002691/skynewsau-extra3/master.m3u8$LR•IPV4
Sky News HD,https://xemzi.short.gy/1000018$LR•IPV4
Sky News Urdu,https://lbgo.bozztv.com/ssh101/ssh101/skynews/playlist.m3u8$LR•IPV4
Telecanal Santa Cruz,https://origin-us.streaminghd.cl/telecanal/telecanal/playlist.m3u8$LR•IPV4
Telesur English,https://mblenmain01.telesur.ultrabase.net/mblivev3/480p/playlist.m3u8$LR•IPV4•2『线路1』
Telesur English,https://mblenmain01.telesur.ultrabase.net/mblivev3/hd/playlist.m3u8$LR•IPV4•2『线路2』
Telesur HD,https://mblesmain01.telesur.ultrabase.net/mbliveMain/hd/playlist.m3u8$LR•IPV4
Times Now Navbharat,https://raw.githubusercontent.com/amazeyourself/adaptive-streams/refs/heads/main/streams/in/YuppTV/TimesNowNavbharat.m3u8$LR•IPV4
Times Now World,http://103.72.101.252:8080/live/876.m3u8$LR•IPV4
Top Stories by Newsy,https://content.uplynk.com/channel/33c48f602cfd4474b957eb4ad999caf8.m3u8$LR•IPV4
TRT World HD,https://dash2.antik.sk/live/test_trt_world_atktv/playlist.m3u8$LR•IPV4
TV9 Bangla,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9banaen8yq/liveabr/playlist.m3u8$LR•IPV4
TV9 Bharatvarsh,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9hinjzgtpe/liveabr/playlist.m3u8$LR•IPV4
TV9 Gujarati,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9guj3ki8lu/liveabr/playlist.m3u8$LR•IPV4
TV9 Kannada,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9kanmo6oiq/liveabr/playlist.m3u8$LR•IPV4
TV9 Marathi,https://dyjmyiv3bp2ez.cloudfront.net/pub-iotv9marlygv8h/liveabr/playlist.m3u8$LR•IPV4
